issueid,id,comment_seq,utr_seq,author,created,is_private,actionbody,author_role,created_dt,messageClean,wordCount
1006057.0,1064658.0,4,1,4khg,2022-04-12 08:58:13+00:00,0.0,kindly be informed that your ticket has been assigned.,others,2022-04-12 08:58:13+00:00,kindly be informed that your ticket has been assigned,9
1006057.0,1064658.0,4,3,4khg,2022-04-12 08:58:13+00:00,0.0,ph_name team.,others,2022-04-12 08:58:13+00:00,ph name team,3
1006057.0,1064669.0,5,1,4khg,2022-04-12 09:06:25+00:00,1.0,"as per ph_user advice, kindly be informed that this ticket will be assigned to you.",others,2022-04-12 09:06:25+00:00,as per ph user advice kindly be informed that this ticket will be assigned to you,16
1006057.0,1064669.0,5,3,4khg,2022-04-12 09:06:25+00:00,1.0, ph_user  ph_name,others,2022-04-12 09:06:25+00:00,ph user ph name,4
1006057.0,1064730.0,6,0,4slh,2022-04-12 10:33:04+00:00,0.0,"greetings kindly note that after our investigations we found that the core banking system replied to the  ph_user  force posting message with the following : error ph_technical error description=""account account is frozen frozen"" ph_technical",assignee,2022-04-12 10:33:04+00:00,greetings kindly note that after our investigations we found that the core banking system replied to the ph user force posting message with the following error ph technical error description account account is frozen frozen ph technical,37
1006057.0,1064730.0,6,1,4slh,2022-04-12 10:33:04+00:00,0.0,and in reference to  ph_user  workfellow when the action flag ph_technical and error code ph_technical then the ph_item will be redirected to pay replied export statues ph_technical and because the core banking system replied by reason ph_technical (ph_technical ph_path ) the ph_item's reason ph_technical set to be=2 the ph_item doesn't appear on failed items because error code was ph_technical 0.,assignee,2022-04-12 10:33:04+00:00,and in reference to ph user workfellow when the action flag ph technical and error code ph technical then the ph item will be redirected to pay replied export statues ph technical and because the core banking system replied by reason ph technical ph technical ph path the ph item s reason ph technical set to be the ph item doesn t appear on failed items because error code was ph technical,72
1006057.0,1064730.0,6,2,4slh,2022-04-12 10:33:04+00:00,0.0,please find the request and response messages bellow:,assignee,2022-04-12 10:33:04+00:00,please find the request and response messages bellow,8
1006057.0,1064730.0,6,5,4slh,2022-04-12 10:33:04+00:00,0.0, ph_user   ph_user ,assignee,2022-04-12 10:33:04+00:00,ph user ph user,4
1006058.0,211719695.0,0,1,0ny0x93yik,2022-04-12 08:58:07+00:00,0.0,kindly check the attached errors and advise.,reporter,2022-04-12 08:58:07+00:00,kindly check the attached errors and advise,7
1006058.0,1064659.0,1,2,z2w_x,2022-04-12 08:58:28+00:00,1.0,investigation and simulation: .,others,2022-04-12 08:58:28+00:00,investigation and simulation,3
1006058.0,1064659.0,1,3,z2w_x,2022-04-12 08:58:28+00:00,1.0,development agile related issue : .,others,2022-04-12 08:58:28+00:00,development agile related issue,4
1006058.0,1064659.0,1,4,z2w_x,2022-04-12 08:58:28+00:00,1.0,solution: 1- did we resolve the problem and its symptoms?,others,2022-04-12 08:58:28+00:00,solution did we resolve the problem and its symptoms,9
1006058.0,1064659.0,1,5,z2w_x,2022-04-12 08:58:28+00:00,1.0,2- did we understand and resolve the root cause of the problem?,others,2022-04-12 08:58:28+00:00,did we understand and resolve the root cause of the problem,11
1006058.0,1064659.0,1,6,z2w_x,2022-04-12 08:58:28+00:00,1.0,3- will this problem appear at this customer or other customer site?,others,2022-04-12 08:58:28+00:00,will this problem appear at this customer or other customer site,11
1006058.0,1064660.0,2,0,4ggo,2022-04-12 08:58:36+00:00,0.0,"to provide our best support the following policy for tickets waiting customer feedback, and tickets under monitoring will be applied - ph_name team will remind the customer every two working days, after the second reminder if no response, the ph_name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received.",others,2022-04-12 08:58:36+00:00,to provide our best support the following policy for tickets waiting customer feedback and tickets under monitoring will be applied ph name team will remind the customer every two working days after the second reminder if no response the ph name team will escalate the ticket and inform the customer that the ticket will be closed by end of second week if no response received,65
1006058.0,1064662.0,4,1,4khg,2022-04-12 08:59:23+00:00,0.0,kindly be informed that your ticket has been assigned.,assignee,2022-04-12 08:59:23+00:00,kindly be informed that your ticket has been assigned,9
1006058.0,1064662.0,4,3,4khg,2022-04-12 08:59:23+00:00,0.0,ph_name team.,assignee,2022-04-12 08:59:23+00:00,ph name team,3
1006058.0,1064670.0,5,1,4khg,2022-04-12 09:07:26+00:00,1.0,"as per ph_user advice, kindly be informed that this ticket will be assigned to you.",others,2022-04-12 09:07:26+00:00,as per ph user advice kindly be informed that this ticket will be assigned to you,16
1006058.0,1064670.0,5,3,4khg,2022-04-12 09:07:26+00:00,1.0, ph_user  ph_name,others,2022-04-12 09:07:26+00:00,ph user ph name,4
1006058.0,1064676.0,6,0,4hgog,2022-04-12 09:18:34+00:00,0.0,greetings we will check it and get back to you.,assignee,2022-04-12 09:18:34+00:00,greetings we will check it and get back to you,10
1006058.0,1064676.0,6,2,4hgog,2022-04-12 09:18:34+00:00,0.0, ph_user  ph_user,assignee,2022-04-12 09:18:34+00:00,ph user ph user,4
1006058.0,1064780.0,7,0,4hgog,2022-04-12 13:29:53+00:00,0.0,greetings please we need the result from below queries: below one is needed from all  ph_user ph_technical schemas except  ph_user ph_technical central schema: ph_sql,assignee,2022-04-12 13:29:53+00:00,greetings please we need the result from below queries below one is needed from all ph user ph technical schemas except ph user ph technical central schema ph sql,29
1006058.0,1064780.0,7,1,4hgog,2022-04-12 13:29:53+00:00,0.0,"ph_technical, ph_technical.",assignee,2022-04-12 13:29:53+00:00,ph technical ph technical,4
1006058.0,1065102.0,8,0,4hgog,2022-04-14 07:20:09+00:00,0.0,greetings kindly reminder.,assignee,2022-04-14 07:20:09+00:00,greetings kindly reminder,3
1006058.0,1065102.0,8,1,4hgog,2022-04-14 07:20:09+00:00,0.0,"regards,  ph_user  ph_user",assignee,2022-04-14 07:20:09+00:00,regards ph user ph user,5
1006058.0,1065219.0,9,1,0ny0x93yip ,2022-04-14 10:53:13+00:00,0.0,kindly share queries with specific columns that don't have sensitive data.,others,2022-04-14 10:53:13+00:00,kindly share queries with specific columns that don t have sensitive data,12
1006058.0,1065351.0,10,1,0ny0x93yik,2022-04-17 07:14:37+00:00,0.0,kindly update about the same.,reporter,2022-04-17 07:14:37+00:00,kindly update about the same,5
1006058.0,1065354.0,11,0,4hgog,2022-04-17 07:22:13+00:00,0.0,greetings kindly note you can mask on any sensitive data.,assignee,2022-04-17 07:22:13+00:00,greetings kindly note you can mask on any sensitive data,10
1006058.0,1065354.0,11,1,4hgog,2022-04-17 07:22:13+00:00,0.0,"regards,  ph_user ",assignee,2022-04-17 07:22:13+00:00,regards ph user,3
1006058.0,1065823.0,13,0,4hgog,2022-04-18 14:13:26+00:00,0.0,greetings to execute the below from ph_technical central schema:,assignee,2022-04-18 14:13:26+00:00,greetings to execute the below from ph technical central schema,10
1006058.0,1065823.0,13,23,4hgog,2022-04-18 14:13:26+00:00,0.0,from  ph_user ph_technical ph_name schema:,assignee,2022-04-18 14:13:26+00:00,from ph user ph technical ph name schema,8
1006058.0,1065823.0,13,28,4hgog,2022-04-18 14:13:26+00:00,0.0,from  ph_user ph_technical ph_name schema:,assignee,2022-04-18 14:13:26+00:00,from ph user ph technical ph name schema,8
1006058.0,1065823.0,13,33,4hgog,2022-04-18 14:13:26+00:00,0.0,from  ph_user ph_technical ph_name schema:,assignee,2022-04-18 14:13:26+00:00,from ph user ph technical ph name schema,8
1006058.0,1065881.0,14,0,0ny0x93yik,2022-04-19 06:53:03+00:00,0.0,"greetings ph_technical ph_user ,",reporter,2022-04-19 06:53:03+00:00,greetings ph technical ph user,5
1006058.0,1065881.0,14,1,0ny0x93yik,2022-04-19 06:53:03+00:00,0.0,please note that the below select statements contains some sensitive data:,reporter,2022-04-19 06:53:03+00:00,please note that the below select statements contains some sensitive data,11
1006058.0,1065881.0,14,4,0ny0x93yik,2022-04-19 06:53:03+00:00,0.0,please mention the necessary columns only so that we can arrange for the approvals.,reporter,2022-04-19 06:53:03+00:00,please mention the necessary columns only so that we can arrange for the approvals,14
1006058.0,1066002.0,15,0,4hgog,2022-04-19 09:55:18+00:00,0.0,greetings kindly note you can mask on any sensitive data.,assignee,2022-04-19 09:55:18+00:00,greetings kindly note you can mask on any sensitive data,10
1006058.0,1066002.0,15,1,4hgog,2022-04-19 09:55:18+00:00,0.0,"regards,  ph_user ",assignee,2022-04-19 09:55:18+00:00,regards ph user,3
1006058.0,1066038.0,16,1,0ny0x93yik,2022-04-19 11:04:45+00:00,0.0,"please send us the needed columns so that we will request, information security team are insisting on specifying the needed columns only.",reporter,2022-04-19 11:04:45+00:00,please send us the needed columns so that we will request information security team are insisting on specifying the needed columns only,22
1006058.0,1066071.0,17,0,4hgog,2022-04-19 12:43:42+00:00,0.0,greetings ph_sql,assignee,2022-04-19 12:43:42+00:00,greetings ph sql,3
1006058.0,1066071.0,17,1,4hgog,2022-04-19 12:43:42+00:00,0.0,"regards,  ph_user ",assignee,2022-04-19 12:43:42+00:00,regards ph user,3
1006058.0,1066315.0,18,0,0ny0x93yik,2022-04-20 12:33:42+00:00,0.0,"as per today's meeting, we have encountered an issue with the interbank ph_technical which are not pushed to the quality assurance.",reporter,2022-04-20 12:33:42+00:00,as per today s meeting we have encountered an issue with the interbank ph technical which are not pushed to the quality assurance,23
1006058.0,1066315.0,18,1,0ny0x93yik,2022-04-20 12:33:42+00:00,0.0,please find the logs attached for more information.,reporter,2022-04-20 12:33:42+00:00,please find the logs attached for more information,8
1006058.0,1066484.0,19,0,4hgog,2022-04-21 10:14:16+00:00,0.0,"greetings find new ph_technical gateway jar to fix issue, please place it on test in-order to be deployed.",assignee,2022-04-21 10:14:16+00:00,greetings find new ph technical gateway jar to fix issue please place it on test in order to be deployed,20
1006058.0,1066484.0,19,1,4hgog,2022-04-21 10:14:16+00:00,0.0,"regards,  ph_user ",assignee,2022-04-21 10:14:16+00:00,regards ph user,3
1006058.0,1066714.0,20,1,0ny0x93yik,2022-04-24 11:56:38+00:00,0.0,kindly advise on how we can replicate the database connection issue in the test environment as we do not have a way to perform the same.,reporter,2022-04-24 11:56:38+00:00,kindly advise on how we can replicate the database connection issue in the test environment as we do not have a way to perform the same,26
1006058.0,1066856.0,21,1,0ny0x93yis,2022-04-25 09:02:02+00:00,0.0,the requested data has been provided.,others,2022-04-25 09:02:02+00:00,the requested data has been provided,6
1006058.0,1066856.0,21,3,0ny0x93yis,2022-04-25 09:02:02+00:00,0.0, ph_user  ph_user  ph_user ,others,2022-04-25 09:02:02+00:00,ph user ph user ph user,6
1006058.0,1066881.0,23,1,0ny0x93yik,2022-04-25 09:58:17+00:00,0.0,kindly note that i already placed the gateway in one node and run it.,reporter,2022-04-25 09:58:17+00:00,kindly note that i already placed the gateway in one node and run it,14
1006058.0,1066881.0,23,2,0ny0x93yik,2022-04-25 09:58:17+00:00,0.0,can you confirm that this gateway will work on two nodes?,reporter,2022-04-25 09:58:17+00:00,can you confirm that this gateway will work on two nodes,11
1006058.0,1066881.0,23,3,0ny0x93yik,2022-04-25 09:58:17+00:00,0.0,because as instructed by ph_user the gateway will work only on one node.,reporter,2022-04-25 09:58:17+00:00,because as instructed by ph user the gateway will work only on one node,14
1006058.0,1066930.0,24,0,4hgog,2022-04-25 10:56:51+00:00,0.0,greetings sorry for that yes i checked that with  ph_user  this gateway will work on one node.,assignee,2022-04-25 10:56:51+00:00,greetings sorry for that yes i checked that with ph user this gateway will work on one node,18
1006058.0,1066930.0,24,1,4hgog,2022-04-25 10:56:51+00:00,0.0,"regards,  ph_user ",assignee,2022-04-25 10:56:51+00:00,regards ph user,3
1006058.0,1068258.0,25,1,4hgos,2022-05-09 03:28:00+00:00,1.0,kindly if there are any updates please provide them.,others,2022-05-09 03:28:00+00:00,kindly if there are any updates please provide them,9
1006058.0,1069097.0,26,0,4hgog,2022-05-12 08:29:07+00:00,1.0,"dears, we waiting the customer to test the new jar and give us the feedback.",assignee,2022-05-12 08:29:07+00:00,dears we waiting the customer to test the new jar and give us the feedback,15
1006058.0,1069097.0,26,1,4hgog,2022-05-12 08:29:07+00:00,1.0,"regards,  ph_user ",assignee,2022-05-12 08:29:07+00:00,regards ph user,3
1006058.0,1069591.0,27,0,4hgog,2022-05-16 09:38:53+00:00,1.0,"dears, we waiting the  ph_user  to provide us with new gateway jar fix.",assignee,2022-05-16 09:38:53+00:00,dears we waiting the ph user to provide us with new gateway jar fix,14
1006058.0,1069591.0,27,1,4hgog,2022-05-16 09:38:53+00:00,1.0,"regards,  ph_user ",assignee,2022-05-16 09:38:53+00:00,regards ph user,3
1006058.0,1069644.0,28,0,4hgog,2022-05-16 12:25:47+00:00,0.0,greetings find new ph_technical gateway jar note we added some logs for more descriptive.,assignee,2022-05-16 12:25:47+00:00,greetings find new ph technical gateway jar note we added some logs for more descriptive,15
1006058.0,1069644.0,28,1,4hgog,2022-05-16 12:25:47+00:00,0.0,"regards,  ph_user ",assignee,2022-05-16 12:25:47+00:00,regards ph user,3
1006058.0,1070419.0,29,0,4hgog,2022-05-20 14:10:10+00:00,0.0,greetings please confirm that you tested all the scenarios discussed with  ph_user  so we can deployment production.,assignee,2022-05-20 14:10:10+00:00,greetings please confirm that you tested all the scenarios discussed with ph user so we can deployment production,18
1006058.0,1070419.0,29,1,4hgog,2022-05-20 14:10:10+00:00,0.0,"regards,  ph_user ",assignee,2022-05-20 14:10:10+00:00,regards ph user,3
1006058.0,1070598.0,30,1,0ny0x93yoh,2022-05-22 12:02:06+00:00,0.0,find attached the ph_technical gateway logs for today's testing.,others,2022-05-22 12:02:06+00:00,find attached the ph technical gateway logs for today s testing,11
1006058.0,1070598.0,30,2,0ny0x93yoh,2022-05-22 12:02:06+00:00,0.0,we didn't find any error or exception in the logs.,others,2022-05-22 12:02:06+00:00,we didn t find any error or exception in the logs,11
1006058.0,1070598.0,30,3,0ny0x93yoh,2022-05-22 12:02:06+00:00,0.0,kindly confirm if we can proceed to production and share the production version with log file max size to be ph_technical instead of 10mb.,others,2022-05-22 12:02:06+00:00,kindly confirm if we can proceed to production and share the production version with log file max size to be ph technical instead of mb,25
1006058.0,1070598.0,30,4,0ny0x93yoh,2022-05-22 12:02:06+00:00,0.0,we will deploy the received production version to the uat before proceeding to production.,others,2022-05-22 12:02:06+00:00,we will deploy the received production version to the uat before proceeding to production,14
1006058.0,1070743.0,31,3,0ny0x93yoh,2022-05-23 07:24:47+00:00,0.0, ph_user   ph_user ,others,2022-05-23 07:24:47+00:00,ph user ph user,4
1006058.0,1070749.0,32,0,4hgog,2022-05-23 07:43:37+00:00,0.0,greetings we will provide you with ph_technical gateway version asap.,assignee,2022-05-23 07:43:37+00:00,greetings we will provide you with ph technical gateway version asap,11
1006058.0,1070749.0,32,1,4hgog,2022-05-23 07:43:37+00:00,0.0,"regards,  ph_user ",assignee,2022-05-23 07:43:37+00:00,regards ph user,3
1006058.0,1070998.0,33,0,4hgog,2022-05-24 07:22:05+00:00,0.0,greetings please find attached new ph_technical jar release for production.,assignee,2022-05-24 07:22:05+00:00,greetings please find attached new ph technical jar release for production,11
1006058.0,1071022.0,34,1,0ny0x93yik,2022-05-24 08:15:13+00:00,0.0,please update on the status of data fix which requested earlier as we have provided the necessary data since one month.,reporter,2022-05-24 08:15:13+00:00,please update on the status of data fix which requested earlier as we have provided the necessary data since one month,21
1006058.0,1071057.0,35,0,4hgog,2022-05-24 10:26:54+00:00,0.0,greetings please provide us the below query result: ph_technical ph_technical ph_sql,assignee,2022-05-24 10:26:54+00:00,greetings please provide us the below query result ph technical ph technical ph sql,14
1006058.0,1071066.0,36,1,0ny0x93yik,2022-05-24 10:39:41+00:00,0.0,please note that we already provided the data for the same.,reporter,2022-05-24 10:39:41+00:00,please note that we already provided the data for the same,11
1006058.0,1071071.0,37,1,0ny0x93yik,2022-05-24 10:54:04+00:00,0.0,please do the necessary,reporter,2022-05-24 10:54:04+00:00,please do the necessary,4
1006058.0,1071109.0,38,0,4llr,2022-05-24 12:21:47+00:00,0.0,"dears, just to keep tracking: as  ph_user  the email, “it is not the same data we asked before as it has more data from different tables also.” and tomorrow morning we will that data together.",others,2022-05-24 12:21:47+00:00,dears just to keep tracking as ph user the email it is not the same data we asked before as it has more data from different tables also and tomorrow morning we will that data together,36
1006058.0,1071521.0,39,1,0ny0x93yik,2022-05-29 05:31:43+00:00,0.0,"kindly note that while we are testing the gateway, we have found the attached exception.",reporter,2022-05-29 05:31:43+00:00,kindly note that while we are testing the gateway we have found the attached exception,15
1006058.0,1072747.0,40,0,4hgog,2022-06-02 11:40:19+00:00,0.0,greetings kindly note you can move new ph_technical gateway version to production.,assignee,2022-06-02 11:40:19+00:00,greetings kindly note you can move new ph technical gateway version to production,13
1006058.0,1073528.0,41,0,4hgog,2022-06-07 11:29:10+00:00,1.0,the new ph_technical gateway deployed and still waiting feedback form ph_name.,assignee,2022-06-07 11:29:10+00:00,the new ph technical gateway deployed and still waiting feedback form ph name,13
1006058.0,1075039.0,42,0,4hgog,2022-06-15 12:54:45+00:00,1.0,the new ph_technical gateway deployed and still waiting feedback form ph_name.,assignee,2022-06-15 12:54:45+00:00,the new ph technical gateway deployed and still waiting feedback form ph name,13
1006058.0,1076713.0,43,1,4hgos,2022-06-23 12:11:35+00:00,1.0,kindly if there are any updates please provide them.,others,2022-06-23 12:11:35+00:00,kindly if there are any updates please provide them,9
1006058.0,1076713.0,43,2,4hgos,2022-06-23 12:11:35+00:00,1.0,"regards,  ph_user ",others,2022-06-23 12:11:35+00:00,regards ph user,3
1006058.0,1076729.0,44,0,4hgog,2022-06-23 12:27:05+00:00,1.0,the new ph_technical gateway deployed and still waiting feedback form ph_name.,assignee,2022-06-23 12:27:05+00:00,the new ph technical gateway deployed and still waiting feedback form ph name,13
1006058.0,1078067.0,45,1,4hgrl,2022-06-30 13:33:35+00:00,1.0,kindly if there are any updates please provide them.,others,2022-06-30 13:33:35+00:00,kindly if there are any updates please provide them,9
1006058.0,1078067.0,45,3,4hgrl,2022-06-30 13:33:35+00:00,1.0, ph_user   ph_user ,others,2022-06-30 13:33:35+00:00,ph user ph user,4
1006058.0,1079018.0,46,1,4khg,2022-07-05 19:45:15+00:00,1.0,kindly any new updates so far?,others,2022-07-05 19:45:15+00:00,kindly any new updates so far,6
1006058.0,1079018.0,46,3,4khg,2022-07-05 19:45:15+00:00,1.0,ph_name  ph_user  ph_name,others,2022-07-05 19:45:15+00:00,ph name ph user ph name,6
1006058.0,1080109.0,47,1,4hgos,2022-07-14 12:45:15+00:00,1.0,kindly note that this is the third reminder to provide updates.,others,2022-07-14 12:45:15+00:00,kindly note that this is the third reminder to provide updates,11
1006058.0,1080109.0,47,2,4hgos,2022-07-14 12:45:15+00:00,1.0,"regards,  ph_user ",others,2022-07-14 12:45:15+00:00,regards ph user,3
1006058.0,1080109.0,47,3,4hgos,2022-07-14 12:45:15+00:00,1.0,ph_user ph_user,others,2022-07-14 12:45:15+00:00,ph user ph user,4
1006058.0,1080143.0,48,0,4hgog,2022-07-14 13:18:24+00:00,0.0,greetings still needed anything from this ticket or closed it.,assignee,2022-07-14 13:18:24+00:00,greetings still needed anything from this ticket or closed it,10
1006058.0,1080143.0,48,1,4hgog,2022-07-14 13:18:24+00:00,0.0,"regards,  ph_user ",assignee,2022-07-14 13:18:24+00:00,regards ph user,3
1006058.0,1080705.0,49,0,4hgog,2022-07-18 11:25:20+00:00,0.0,greetings still needed anything from this ticket or closed it.,assignee,2022-07-18 11:25:20+00:00,greetings still needed anything from this ticket or closed it,10
1006058.0,1080705.0,49,1,4hgog,2022-07-18 11:25:20+00:00,0.0,"regards,  ph_user ",assignee,2022-07-18 11:25:20+00:00,regards ph user,3
1006058.0,1082099.0,50,1,4hgor,2022-07-26 03:24:45+00:00,1.0,kindly any new updates so far?,others,2022-07-26 03:24:45+00:00,kindly any new updates so far,6
1006058.0,1082099.0,50,2,4hgor,2022-07-26 03:24:45+00:00,1.0,"regards,  ph_user ",others,2022-07-26 03:24:45+00:00,regards ph user,3
1006058.0,1082099.0,50,3,4hgor,2022-07-26 03:24:45+00:00,1.0,ph_user ph_user,others,2022-07-26 03:24:45+00:00,ph user ph user,4
1006058.0,1083494.0,51,0,4hgog,2022-08-02 08:28:58+00:00,0.0,greetings still needed anything from this ticket or closed it.,assignee,2022-08-02 08:28:58+00:00,greetings still needed anything from this ticket or closed it,10
1006058.0,1083494.0,51,1,4hgog,2022-08-02 08:28:58+00:00,0.0,"regards,  ph_user ",assignee,2022-08-02 08:28:58+00:00,regards ph user,3
1006058.0,1084824.0,52,1,4hgor,2022-08-09 03:02:34+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well.,others,2022-08-09 03:02:34+00:00,kindly could you please post another reminder to the client to manage this ticket as well,16
1006058.0,1084824.0,52,2,4hgor,2022-08-09 03:02:34+00:00,1.0,"regards,  ph_user ",others,2022-08-09 03:02:34+00:00,regards ph user,3
1006058.0,1084824.0,52,3,4hgor,2022-08-09 03:02:34+00:00,1.0,ph_user ph_user,others,2022-08-09 03:02:34+00:00,ph user ph user,4
1006058.0,1084948.0,53,0,4hgog,2022-08-09 09:53:35+00:00,1.0,the customer have an issue with the gateway we investigating the issue then we will provide you with the result asap.,assignee,2022-08-09 09:53:35+00:00,the customer have an issue with the gateway we investigating the issue then we will provide you with the result asap,21
1006058.0,1086085.0,54,0,4hgog,2022-08-15 12:35:43+00:00,0.0,"dears ph_user , ph_user , kindly find attached file ( ph_technical ) for ph_technical gateway for timeout fix and more descriptive log.",assignee,2022-08-15 12:35:43+00:00,dears ph user ph user kindly find attached file ph technical for ph technical gateway for timeout fix and more descriptive log,22
1006058.0,1086085.0,54,1,4hgog,2022-08-15 12:35:43+00:00,0.0,"regards,  ph_user ",assignee,2022-08-15 12:35:43+00:00,regards ph user,3
1006058.0,1087167.0,55,0,4hgog,2022-08-21 12:41:45+00:00,0.0,"greetings ph_user , ph_technical the new gateway release regards,  ph_user ",assignee,2022-08-21 12:41:45+00:00,greetings ph user ph technical the new gateway release regards ph user,12
1006058.0,1087187.0,56,1,0ny0x93yoh,2022-08-21 15:00:30+00:00,0.0,the new  ph_user  gateway is deployed.,others,2022-08-21 15:00:30+00:00,the new ph user gateway is deployed,7
1006058.0,1087187.0,56,3,0ny0x93yoh,2022-08-21 15:00:30+00:00,0.0, ph_user   ph_user ,others,2022-08-21 15:00:30+00:00,ph user ph user,4
1006058.0,1087188.0,57,1,0ny0x93yoh,2022-08-21 15:12:14+00:00,0.0,note that i reverted back to the old gateway since the new one wont start and will be stuck as below :,others,2022-08-21 15:12:14+00:00,note that i reverted back to the old gateway since the new one wont start and will be stuck as below,21
1006058.0,1087188.0,57,4,0ny0x93yoh,2022-08-21 15:12:14+00:00,0.0, ph_user   ph_user ,others,2022-08-21 15:12:14+00:00,ph user ph user,4
1006058.0,1087189.0,58,1,0ny0x93yoh,2022-08-21 15:13:07+00:00,0.0,ph_technical the logs.,others,2022-08-21 15:13:07+00:00,ph technical the logs,4
1006058.0,1087189.0,58,3,0ny0x93yoh,2022-08-21 15:13:07+00:00,0.0, ph_user   ph_user ,others,2022-08-21 15:13:07+00:00,ph user ph user,4
1006058.0,1087264.0,59,0,4hgog,2022-08-22 07:02:45+00:00,0.0,greetings let us make sure from ph_technical file and all ph_technical it's right.,assignee,2022-08-22 07:02:45+00:00,greetings let us make sure from ph technical file and all ph technical it s right,16
1006058.0,1087264.0,59,1,4hgog,2022-08-22 07:02:45+00:00,0.0,"regards,  ph_user ",assignee,2022-08-22 07:02:45+00:00,regards ph user,3
1006058.0,1087281.0,60,0,4hgog,2022-08-22 08:15:01+00:00,0.0,greetings please join.,assignee,2022-08-22 08:15:01+00:00,greetings please join,3
1006058.0,1087281.0,60,1,4hgog,2022-08-22 08:15:01+00:00,0.0,"ph_link regards,  ph_user ",assignee,2022-08-22 08:15:01+00:00,ph link regards ph user,5
1006058.0,1089062.0,61,1,4hgor,2022-08-31 03:58:18+00:00,1.0,kindly if there are any updates please provide them.,others,2022-08-31 03:58:18+00:00,kindly if there are any updates please provide them,9
1006058.0,1089449.0,62,0,4hgog,2022-09-01 08:20:23+00:00,1.0,"dears, we deployed the gateway release and still waiting the feed back from ph_name side.",assignee,2022-09-01 08:20:23+00:00,dears we deployed the gateway release and still waiting the feed back from ph name side,16
1006058.0,1089449.0,62,1,4hgog,2022-09-01 08:20:23+00:00,1.0,"regards,  ph_user ",assignee,2022-09-01 08:20:23+00:00,regards ph user,3
1006058.0,1090908.0,63,1,4hhgo,2022-09-08 13:06:01+00:00,1.0,could you please post another reminder to the client to manage this ticket?,others,2022-09-08 13:06:01+00:00,could you please post another reminder to the client to manage this ticket,13
1006058.0,1091216.0,64,0,4hgog,2022-09-11 13:51:07+00:00,1.0,"dears, we deployed the new gateway release and we still ph_name to test it.",assignee,2022-09-11 13:51:07+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1093659.0,65,1,4hhgo,2022-09-22 11:43:58+00:00,1.0,kindly could you please post another reminder to the client to manage this ticket as well?,others,2022-09-22 11:43:58+00:00,kindly could you please post another reminder to the client to manage this ticket as well,16
1006058.0,1093995.0,66,0,4hgog,2022-09-25 15:06:06+00:00,1.0,"dears, we deployed the new gateway release and we still ph_name to test it.",assignee,2022-09-25 15:06:06+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1096504.0,67,1,4hgos,2022-10-06 11:55:05+00:00,1.0,kindly if there are any updates regarding this ticket please provide them.,others,2022-10-06 11:55:05+00:00,kindly if there are any updates regarding this ticket please provide them,12
1006058.0,1096686.0,68,0,4hgog,2022-10-09 08:37:59+00:00,1.0,"dears, we deployed the new gateway release and we still ph_name to test it.",assignee,2022-10-09 08:37:59+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1098411.0,69,0,4hgog,2022-10-17 08:59:35+00:00,1.0,"dears, we deployed the new gateway release and we still ph_name to test it.",assignee,2022-10-17 08:59:35+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1100126.0,70,1,4hgol,2022-10-25 11:56:23+00:00,1.0,kindly if there is any update please provide it on this ticket.,others,2022-10-25 11:56:23+00:00,kindly if there is any update please provide it on this ticket,12
1006058.0,1100126.0,70,2,4hgol,2022-10-25 11:56:23+00:00,1.0,"regards,  ph_user   ph_user  ph_user ph_user",others,2022-10-25 11:56:23+00:00,regards ph user ph user ph user ph user,9
1006058.0,1101693.0,71,1,4hgor,2022-11-01 20:26:04+00:00,1.0,kindly note this second reminder to provide updates.,others,2022-11-01 20:26:04+00:00,kindly note this second reminder to provide updates,8
1006058.0,1101693.0,71,2,4hgor,2022-11-01 20:26:04+00:00,1.0,"regards,  ph_user  ph_user ph_user",others,2022-11-01 20:26:04+00:00,regards ph user ph user ph user,7
1006058.0,1102857.0,72,0,4hgog,2022-11-07 12:11:05+00:00,1.0,"dears, we deployed the new gateway release and we still ph_name to test it.",assignee,2022-11-07 12:11:05+00:00,dears we deployed the new gateway release and we still ph name to test it,15
1006058.0,1104285.0,73,1,4hhoo,2022-11-14 11:42:28+00:00,1.0,kindly inform us if there are any updates regarding this ticket.,others,2022-11-14 11:42:28+00:00,kindly inform us if there are any updates regarding this ticket,11
1006058.0,1104285.0,73,2,4hhoo,2022-11-14 11:42:28+00:00,1.0,"regards,  ph_user   ph_user ",others,2022-11-14 11:42:28+00:00,regards ph user ph user,5
1006058.0,1104285.0,73,3,4hhoo,2022-11-14 11:42:28+00:00,1.0,ph_user ph_user,others,2022-11-14 11:42:28+00:00,ph user ph user,4
1006058.0,1104623.0,74,0,4hgog,2022-11-15 11:28:58+00:00,1.0,"dears, we deployed the new gateway release and we still ph_name to test it.",assignee,2022-11-15 11:28:58+00:00,dears we deployed the new gateway release and we still ph name to test it,15
